C3L.00017	C3L.00102	C3L.00277	C3L.00589	C3L.00598	C3L.00599	C3L.00622	C3L.00625	C3L.00819	C3L.00928	C3L.01031	C3L.01037	C3L.01051	C3L.01124	C3L.01328	C3L.01453	C3L.01598	C3L.01637	C3L.01662	C3L.01687	C3L.01689	C3L.01703	C3L.01971	C3L.02109	C3L.02115	C3L.02116	C3L.02118	C3L.02463	C3L.02604	C3L.02606	C3L.02610	C3L.02613	C3L.02701	C3L.02809	C3L.02890	C3L.02897	C3L.02899	C3L.03123	C3L.03356	C3L.03388	C3L.03628	C3L.03630	C3L.03635	C3L.03639	C3L.03743	C3L.04027	C3L.04072	C3L.04080	C3L.04475	C3L.04479	C3L.04848	C3L.04853	C3N.00198	C3N.00249	C3N.00302	C3N.00436	C3N.00511	C3N.00514	C3N.00516	C3N.00518	C3N.00709	C3N.01165	C3N.01167	C3N.01168	C3N.01375	C3N.01380	C3N.01381	C3N.01383	C3N.01388	C3N.01714	C3N.01715	C3N.01716	C3N.02010	C3N.02573	C3N.02579	C3N.02585	C3N.02589	C3N.02592	C3N.02768	C3N.02940	C3N.02944	C3N.02971	C3N.03000	C3N.03006	C3N.03007	C3N.03039	C3N.03061	C3N.03086	C3N.03173	C3N.03190	C3N.03426	C3N.03430	C3N.03439	C3N.03665	C3N.03666	C3N.03754	C3N.03780	C3N.03839	C3N.03840	C3N.03853	C3N.03884	C3N.04119	C3N.04126	C3N.04282	C3N.04283
NP_001181883.1_S164	0.0118651514763335	0.00919950772598746	0.0627972735880707	-0.024163850807287	0.0659073801529333	-0.057565747230655	-0.0894136682168253	-0.167057463064213	-0.000611005463841417	-0.0166007292041574	-0.00160365231659078	-0.0733526522522623	0.00209651075153419	-0.0303822535871162	0.0254045005196349	-0.0302954002825563	0.0639389734112514	0.035859225581837	0.0394063812173475	-0.076166200068286	0.0810104563681979	-0.0931401882353429	-0.0159131083062227	-0.0107379993132761	0.0328438759663855	-0.130367496280536	-0.0634274777615285	0.0365311411050788	0.108770064823208	0.119556967027459	0.00919634240966182	0.0821740428299836	0.045786165690934	0.0229995322439242	-0.129367830202091	-0.0274353710323143	-0.0685792107414982	0.0955079622224792	-0.0998065057065639	0.0891865378246367	-0.0372052652766115	0.0111754173772435	-0.011230201175475	0.0936540079614874	0.0595329225173374	0.0321238812285437	0.0915991794626759	0.0087496530755595	0.0460413496914913	-0.0340686965750511	-0.099702771270071	0.0207765241993341	-0.111554091027768	-0.0456719475941001	-0.108029356522791	-0.0509038682538214	-0.00290620361608072	0.0230655294924509	0.0598100648025196	-0.0693488590292587	-0.0956175762596797	0.0593551498145336	-0.00617696945433327	0.064975759216541	-0.0713240664099715	-0.0824127995391107	-0.0089737419467983	-0.0866339169946269	-0.0892303717253403	0.0149130646490072	0.0925516642093433	0.00362661833005355	0.0360326830741994	0.0314489466655466	0.0633217687365454	-0.014409593399172	0.015185704794447	-0.00787373391002774	0.0734940594722614	0.147820405933884	-0.00070882814181862	0.0276750354972008	0.00858262548209363	0.0063880605934055	0.00187078065863023	0.0620858304247765	-0.0199960679442892	0.00411619042292116	-0.0369180660923804	-0.0134011515815917	0.150420636925822	0.0785154963480761	0.0434427456408671	0.0558921530573313	-0.0481446481279412	0.0529127191751244	-0.0503740074502719	0.0214598978561822	0.0244141602286511	0.0722156787783477	0.0870894334372212	-0.0538677867619541	-0.0746590217855448	0.0550265390071667	0.073737738530251
NP_001181883.1_S188	0.0811716482920202	-0.0155210459228691	-0.0381947917499071	-0.0448937722749211	0.0315083084714698	0.0866606607309846	-0.11489741094759	0.0226534465891479	0.0613603593988485	-0.00168240423433714	-0.00471115944073546	0.10178962328583	-0.0679806068018275	0.0626532001512971	-0.00544114345948881	-0.0951225633334776	-0.0499211015624775	-0.0589446766391963	-0.0227672060636028	0.0381733990356512	0.0371242506320867	-0.024388725961804	0.0710371384985043	-0.0416151932446945	-0.0535966327048863	-0.0373240453051718	0.0807959709708489	-0.0433553095928672	0.191024987017638	0.0166626055641823	-0.0120948231640894	0.101022117609776	0.0216701233243222	0.00919427919439337	-0.0875208136954242	-0.0376172246549986	0.00732346035083453	0.128187676604922	-0.0170052017125404	0.152501158593059	0.0765847364236254	0.016516728462486	-0.114561891885919	0.0756015329072488	-0.0860293998813029	0.0557212063967658	0.0782994145880106	0.0921373603694749	-0.00560829637061698	0.00456783345354048	-0.0693025880601208	0.00212371782552229	-0.098205168389798	-0.0248252865802898	0.045908156080912	-0.228664383547922	-0.00218258996990878	-0.0163873742808805	-0.149827469437253	0.0657105313452598	-0.0359239451905688	-0.136408847565896	-0.0239000356660699	-0.00704168853135727	-0.00673291990122722	-0.112772887383338	-0.085057284036516	-0.053782411200101	-0.0487524354229708	-0.0026080332999192	0.0798874427758249	-0.064415361578592	0.119852352077843	-0.00463756474641046	0.0242751888517157	-0.0337504269025412	-0.0569581503858035	0.00950727882383365	0.0449033250655933	-0.0209312807009394	0.000184859457563908	0.00870961847759351	0.0394747737677473	0.0239660468355012	0.0083790238622377	0.0972959898908076	-0.00449833546597241	0.0500705270082599	-0.0386862688295368	0.0479978811535785	0.0883463335711556	0.024040406753099	0.0354654814385224	0.114838725155715	0.0110528102467832	0.0304919543292014	-0.0361195046700913	0.105699061718853	0.00508035551519446	0.029919819180246	0.0834017740247803	-0.101432637624154	-0.056963551227802	0.0608090152541478	0.0295129295559338
NP_001181883.1_S766	0.0488411377680992	-0.0167338755748334	-0.0130713785842594	-0.0625451712267377	0.0582491314488671	-0.0336651433279304	-0.130544895645997	0.0287876288014394	0.0269448251474084	0.0689417916818503	0.157370809841086	0.0341568025387581	0.0306459057298313	0.0706725895944942	-0.00432315850048145	-0.0136692635167232	0.0600696510189224	0.072172853170052	-0.121204853223191	0.0159526534137415	0.0829840490465521	-0.00525708816650016	-0.0680936362438017	-0.0234266205076408	-0.04486012159425	-0.0933569780596488	-0.0524962128501868	0.00865084457991875	0.125759939343821	0.109752792013895	0.0544655998122605	0.105324680274426	0.128649275295254	0.054229909079158	-0.208757008950482	-0.151290350005555	-0.0485196620509793	0.167456321753325	-0.00937023128998706	0.167951792701694	-0.0323526008730101	0.0613117599719033	-0.0134323440352527	0.130816223324636	0.0646952108535156	-0.0389029978084346	0.0840305218711312	-0.218273313319184	0.0227909135331354	0.00628675182951391	-0.097923921817209	0.0595143090445661	-0.11409830714463	-0.0475490743384884	0.0350413467337722	-0.0440903137111835	-0.00369559877985415	-0.0312437047474029	-0.0780921714364966	-0.0281140356356641	-0.0354741174292238	-0.102599656415995	0.0472199152053893	0.0416075801235038	0.00379308273244526	-0.114346087169386	-0.141876562316542	-0.0350554521660706	-0.0879065085929979	-0.0794498888090113	0.110321632052949	0.047388393806938	0.0798960584896639	0.00793341126902753	-0.0424011341136759	0.00567656933514457	-0.0555603629190964	-0.00322000362747285	0.00227759712947181	0.022657242999947	-0.0924250296132927	-0.047665714501649	0.0151116655989811	-0.073098694742923	-0.0654548332108228	0.0767979281403465	-0.0366038606788991	0.0182628161958783	-0.00282157287381711	0.0896724926166874	0.147052834150541	0.0896511515189366	-0.0161839481561958	0.0841563617903934	-0.0630835009142497	0.0100783433173507	-0.026662275445014	0.127827775422409	-0.0764214851277644	0.0876047672824223	0.0803759605738668	-0.0349985682157135	-0.0305938554851922	0.0408490099430198	0.0438800566815792
NP_001181988.1_S340	0.0357460373455705	-0.0708026830249652	-0.0411280411096068	-0.00585820713577793	-0.0238028196345004	-0.00389547503596147	-0.0122970315572971	-0.0427074527236075	0.0108789862323594	0.0387243936517949	0.0836294845775206	0.0522920249441977	-0.00997700011421004	0.0317204731854778	0.0201752137684023	-0.0717438554570169	0.0769650258614434	0.0820596746598748	0.0110121991636717	0.00380679291573533	0.120294597635867	-0.117772589052197	-0.0338357264912602	-0.036151390404196	-0.0156875099754559	-0.0861884392969712	-0.19309600916863	-0.00905290355835161	0.0858617031725562	0.0428854546885666	-0.0229250213462716	0.104943077789394	0.116518423231524	0.019384143863994	-0.0429555632422913	-0.0976387563589205	0.0208943639601265	0.159861368873688	-0.00950318449998159	0.0472475488938772	0.0416528523936666	0.0463625082425472	-0.0520365783481662	0.115787532041646	-0.0281615363370721	0.108035358628543	0.0578132352772952	0.00372478208386877	0.00668044745631394	-0.00227327162208389	-0.0979876228133007	0.106394775631962	-0.0515769783464692	-0.135482423257101	-0.144612954025063	-0.0436984185692963	-0.0571467635422591	-0.0275255305982849	-0.103630519005944	-0.0323083072970171	-0.051116207124927	0.00455492687004389	-0.0128107132605378	0.117443729353346	-0.0907745805193916	-0.0911959013013338	-0.0739498550438938	-0.0877713392575682	-0.110351076459565	-0.0406749383515478	0.0679713704769591	0.00487244402042645	0.0442627088799949	0.0618889629623903	-0.0631841965164873	-0.15639914969869	-0.0253947865759438	-0.0346079839668006	0.00686216494441856	0.117804009787426	-0.00991021471085513	0.0205820153856803	-0.049044607306683	-0.0619230493188957	-0.0339994735857142	0.105217623599497	0.00169852726384986	0.0529576695434182	-0.0631271326891371	0.0407864278011213	0.0865177573847794	0.0921317782828962	0.0617707434673343	0.112974527767191	0.133091826879323	-0.0241872344468034	-0.0611332887261051	0.0663543597279688	0.034763358565426	0.0185181575619628	0.127283392433785	-0.0948952321282651	-0.0730630498298922	0.0409912483884168	-0.0489745339141525
NP_001181988.1_T182	0.0925501769959719	-0.0649764166124804	0.126958274085465	0.00108832976773739	0.0162779734019775	0.246901272385491	-0.0801333780827507	-0.0738787816847194	0.0406417193736587	0.0227503849429389	0.0419505073028297	0.0900489254129191	0.0273199491271316	0.0404194498928147	-0.0421000329603271	0.0263106035580596	-0.0253707436136525	0.0630769313569078	0.0261875252929447	0.0459367238690623	-0.00801383351793992	0.0375930551516968	0.139514257949342	-0.0112292015480007	0.0477825626670131	-0.107842834386137	-0.0755313776105563	-0.0876092098409537	0.0979459923438633	-0.00126761233324802	0.0520114812521159	0.0772633022816303	-0.0339690864804685	0.00530242195155508	-0.0158117840572218	-0.108917171673564	-0.0234025632746493	0.113402716906504	-0.00331677109642196	0.0359166871980852	0.0123874875843308	0.0281698290119545	-0.0414256674658093	0.0601012519398342	-0.068231597632501	0.0932367229024388	0.04937020331381	0.00123101572423394	0.0642608439099223	-0.0118458824437714	-0.0312829233669334	0.0089466860892365	-0.0505354496033889	-0.0341851050679081	-0.0408798075246825	-0.110635078165228	-0.0486902688939757	-0.0492098493291382	-0.0247768345297937	0.0215850973338674	-0.059736940974043	-0.240814782771568	-0.0297100894146617	-0.12954429242778	0.0240974514130419	-0.15347895092215	-0.0170432317430935	-0.0113244382318652	-0.0224734234219319	-0.00298718963543714	0.102573908526998	-0.0288221545257385	0.0247600348537717	0.0592673144806395	-0.021599077413649	-0.0159603014522812	-0.0051826132484771	0.0312570807498686	-0.00414379428114355	0.155270594889105	0.0106395613994548	0.0114894476826421	0.0220688391071197	-0.0318478550236899	-0.0119219777665362	0.00428040614502379	-0.0762830614863357	0.0412114536634335	-0.0656931708629724	0.0248020134674064	0.0605044130211374	0.152283206670678	0.0842846723075724	0.0843673855746154	0.048568289903119	-0.00807428073633452	-0.0844252432460217	0.0183744028071377	0.0659983152146905	0.0811382584735891	0.0614534835291795	-0.00756630825013283	-0.0546199202543196	0.0595062941834088	0.0287756610131012
NP_001181988.1_T261	0.0628372923771741	0.005905967849118	0.0515277138434603	-0.00299040337228592	0.0154028787839081	-0.10020087703211	-0.0660012781578361	-0.00502051003064695	-0.00924798641704385	0.0958910310188678	0.0453787507134465	-0.0228462660576276	0.000156045666001842	0.0899884588104038	-0.00290849278143667	-0.0370996403729075	0.0929668529325769	0.138739116985665	0.0404906584318682	0.0543522046473127	0.075318760158424	-0.0317497812880248	0.0530034373757113	-0.0647876265444739	0.0395659405096855	-0.0663424559248898	-0.122255088258476	-0.0119917043642888	0.0812166480412339	0.0654973967962166	-0.0499645873940897	0.0775892813558616	0.116026601765195	-0.0359424548309211	-0.0795365790892553	-0.106657260145538	-0.0589992276232011	0.181368579204811	0.00972451270254009	0.00133059818655457	-0.0447456524476594	-0.00661075307804069	-0.0432188167892428	0.0981120239608307	-0.0112582673450633	0.090926139011765	0.0468472405064625	-0.0025402839481803	0.0367110794419799	-0.0275124874193463	-0.0647773298003475	0.108307431180975	-0.106342658624204	-0.0796304827216509	-0.0804529215159023	0.0207814485921466	-0.0410408510654238	-0.0137301439260203	-0.0450486066697943	-0.01266306335793	-0.0843981520854094	0.081475883835916	-0.0427980998120399	0.128938636517887	-0.00135691418239138	-0.131287884638347	-0.0535856296864578	-0.0823032153350605	0.0230787562674646	0.000126978942238516	0.0925033296537438	0.0509569112248392	0.0264151977877968	-0.0119434525774605	-0.0233296260239988	-0.0848842684334239	-0.0558636566223512	0.0160464896266449	-0.0367384547715915	0.0702277798963727	0.0195932507590976	0.0283542463821484	0.0128976882806895	-0.0267318839901498	0.0124951792333127	0.0713084962524623	-0.00310455607497201	0.0134320187503398	-0.0722860449225882	0.0193619169264411	0.17694706698481	0.127746793014004	0.0589139585221821	0.110402040500497	0.0356597499221985	0.00109997287296351	-0.0895738032393169	0.024385222488959	0.0347727767820327	0.0172418997425778	0.113715096927877	-0.0506036580115973	-0.0204803389987508	0.0126311586310057	-0.00295958895257953
NP_001181988.1_T314	0.0463455372377896	-0.0443772847780074	0.0765946311262413	-0.0145508270767159	0.0140772066472992	-0.0043442259862766	-0.217213433335936	0.0203431393867792	-0.0388795669026066	0.0267914465857369	0.0396711304584602	0.0590381921706227	-0.0025172493674893	0.0500546433256418	-0.00853889187893139	-0.0521677355434297	0.0243269753284084	0.125807760291044	0.0367791452566598	0.0223318313167647	0.0139613177921859	-0.0701592548438442	0.0268541756867764	-0.0582506093400376	0.0381782075768938	-0.0756661077521895	-0.15304905911174	0.00105952688887885	0.113304109820723	0.00529177883214978	-0.13599595118499	0.101977531446411	0.0574246754895331	-0.0252938807734842	-0.0830636875877864	-0.0436341251293203	-0.0310593118555095	0.131986029948068	-0.0291894315249072	0.061249480660295	-0.0608269442190572	-0.0241132639387175	-0.0370910664081741	0.0977550717526676	0.0413715920946966	0.113516237141952	0.0630917724070992	0.0123822124277899	0.0231588911970478	-0.0268453057302174	-0.0457652281623892	0.0243717226000759	-0.111001541487811	-0.0646590452933993	-0.0757864759641166	-0.0183005879973097	-0.0166559352744989	-0.0255376571392513	-0.0205511768359438	-0.000525797672350541	-0.11634958702995	-0.0598553368344722	-0.0528709989864332	-0.00195749834647662	-0.0191661904933884	-0.166732088929592	-0.045815062850407	-0.0691216590640725	-0.0256136439685824	0.0106024601042538	0.0864548412489073	0.0212722228447089	0.0155781200473373	0.0554687798776647	0.0113844336401862	-0.00926902821861943	-0.0999783605432142	0.030681117755957	-0.0131171930573784	0.0878196385807029	-0.00373872986634066	0.0249243625014955	-0.0623149030003321	0.0234139175042596	-0.0130156093747346	0.0552533927774642	0.0321063077080597	0.00746514721780579	-0.0690573130690855	0.0217936673795365	0.143450374203948	0.166297174002376	0.124719115234827	0.0982048759489075	0.00970571799074342	-0.0255400499428157	-0.0172125207878448	0.0283917217022707	0.0213064176454467	-0.0285749271443944	0.115664986833028	-0.051001953609862	-0.0474629455821876	0.0482800386841225	0.047217706252201
NP_001182122.1_T413	-0.044027991235963	0.00127197840941646	0.0231169748168532	-0.0506903844903578	0.0976473353280457	-0.215312093423032	-0.0541494253955869	0.00202818213664267	0.131562733172502	-0.0288848683842488	0.111101017699823	-0.0195089038724393	-0.0220742395405585	0.00956091817397052	0.107332445186399	-0.0557497560929875	0.126369201747756	0.0605419397086268	0.0894455194565014	-0.0132200466709996	0.413744409922053	-0.126071214353334	-0.0676391576001082	-0.0199318063631487	-0.144084080959556	-0.140071844922438	-0.00649652830189546	-0.0912127347426593	0.268171939836495	0.0900080847550273	0.0651754374488295	0.323181139969186	0.104202256435011	0.0325116237546092	-0.0987576275481006	-0.0727868375313872	-0.0083960454181642	0.245720887759928	-0.106317422674386	0.0648400281674524	-0.0873271541582746	-0.0591262103147823	-0.0538963008785141	0.202641482148605	0.0607718280626462	0.0527542949772181	0.205813792232134	0.0644674177003111	0.00478607969662692	0.0033219182012611	-0.163796283916717	0.0999704408656536	-0.207238719969604	0.0227400434812268	0.19336614822649	-0.0511182590381514	-0.0237673877774104	-0.0482617324010508	0.0163745955164687	-0.0434423865081316	0.0284513112522369	0.0165609918391692	-0.0329456841400356	0.163551430799251	-0.0346126538395254	-0.143978314166347	-0.0985352928951243	-0.0813852096775639	0.072241320500592	-0.0438025642679799	0.105744742509374	0.0637867836830901	0.0951494326940572	-0.0870690514190809	0.159446263637227	0.0617300574942947	-0.0685046118853406	-0.0562178786593538	0.126759055691637	-0.0439608506219542	-0.0912394261413878	0.072828548016026	0.0462329597705607	-0.0882104800346175	-0.00793050311664875	0.0510089897995932	0.0509522661109246	0.0081896109326257	-0.130349707042852	-0.00236317838852544	0.209842440821143	0.218389474995279	0.00894822596555101	0.120968693443249	-0.0364074666579881	0.0767264265833156	-0.111531605658229	-0.0216383669381709	0.0600347752663487	0.0261198013734923	0.124566957367159	-0.0928854269679676	0.0476065336119623	0.0417275401874642	0.129024148281937
NP_001182356.1_S189	0.0887440829041626	0.110660140463893	0.0996860886186671	-0.0059552380473008	0.0268230809178918	0.0229077840643292	0.0412930854494203	0.159987156573223	0.0867461209080118	0.0987320000758913	0.0848278731163783	0.185744476531365	-0.0974416730904072	0.232918418887091	0.0853408782530121	-0.0489587920329651	-0.0407908706823002	-0.0227559463045581	-0.0174247288561433	0.0964271048500761	0.142846025001105	-0.118351913053421	-0.0405346500888426	-0.092679848998316	-0.16182303877359	-0.063088955768049	-0.106063729248808	0.0355933423568894	0.158597892015601	0.0806845825498625	0.0684798891774785	0.0958288969962336	-0.0228640154966089	0.0062924992888538	-0.131312836888322	-0.0745894348060508	0.0476005340598138	0.195438649642252	-0.0550185483326561	0.184966717088138	0.0132340535974948	0.0284736800513285	-0.0244926590661487	0.179162579639498	-0.0368478390761449	0.0187445782727608	0.147393159572398	-0.0310559320200876	-0.0533000645028227	0.0841469220645285	-0.0883231181562688	0.0759561991266844	-0.11083139695872	-0.0160562101524077	0.011558212997871	-0.109262991260028	-0.0769855117001597	-0.0518737596617788	-0.101176514199349	-0.0539340784522056	0.0810683606912473	0.0143297335567975	0.026616372969496	0.114761634659051	-0.0839219457624251	-0.139330725367703	-0.2201395563658	-0.187869617872995	-0.114101936459629	-0.0666166920370162	0.0110454508649911	0.051918359305203	0.0687999141478151	-0.0293904833807998	-0.0201102654653265	0.0771409077993726	0.0278945089181396	0.0193680547467882	0.0133171349073303	-0.00719151104133077	-0.034335294614288	-0.0556916907493475	-0.0224434614682674	-0.105826543494984	-0.04064032658598	0.0664297563488556	0.0441576548202817	0.0379565053624557	0.00771688220694647	0.0543067627733811	0.194041802947176	0.0461573144445159	0.0863313061063752	0.0421477533748831	-0.144415480952377	0.0246283998029785	-0.0746897584237264	0.0391108134116334	-0.0199987622852839	-0.00657188802035614	0.181049515642133	-0.153818277960069	0.104234229589536	0.0361237712468322	0.0546166189923495
NP_001182484.1_S496	0.216490778396104	-0.091544594101801	0.176098388206005	0.0814023661346135	-0.00578400567719892	0.322316950579072	-0.233748354107841	0.155150158579877	-0.00251678497101262	-0.0221080231483518	0.210567040404445	0.234016163410815	0.0430005546274884	0.107030763109968	-0.123249389439779	-0.0404700855814916	-0.155465607817037	0.172465683879031	0.0309247605080634	0.116697361390198	-0.121962994742982	-0.023422352639455	0.0725225544391977	0.0266916987098409	-0.0631735341177709	-0.053317749086652	-0.0575089286506089	0.083650024949642	0.1633428413103	0.00633585501041506	0.133557227754391	0.042282126055572	-0.302644449812823	0.161702210987777	-0.0700164162954049	-0.111158244686746	0.148485391304809	0.170451132826391	-0.176674810637975	0.0320356967186566	0.106881595320247	0.111074536365058	-0.194044150215988	0.177000436596349	-0.0943279431393635	-0.0306529366854309	0.0568352028940524	0.0843209350188109	-0.110958238642782	0.127091708603218	-0.0147013847061435	-0.157097699883754	-0.045897403812655	0.217278277157206	-0.0825434812757211	-0.438042393494843	-0.106689763822802	-0.152340688128248	-0.24824071788257	-0.0706635594877748	-0.0153056835924955	-0.715632691615056	0.0290260563934868	-0.172060314140665	-0.0368632685947902	-0.326246962552539	-0.0829000440385988	-0.134154690014315	-0.0691669950120022	-0.142853224548945	-0.032050448232771	-0.304608120876308	0.160510104182846	0.0178353332524211	-0.189527220137106	-0.351137818602659	0.0526219533091569	-0.0232750683379314	0.0494774996547429	-0.0905503800682302	-0.0781138371416491	0.0993798764910697	0.0135549920956139	-0.0403513897630812	0.0158181669923375	0.115289645374619	0.0280760709148218	0.069998737949341	0.140082736012901	0.184266235598745	-0.0181820187474173	-0.0488990177472606	-0.0367712279161601	0.104766204497344	0.0153101223847996	0.119186048169685	0.000319213556095076	0.144481028118252	0.0414991709386437	0.116110344336449	0.0517913227324202	-0.20301177909844	0.0549143285973392	-0.0165316053510934	0.0602819747463846
